time,latitude,longitude,depth,mag,magType
1994-04-15T14:28:48.780Z,25.927,90.488,33,4.2,mb
1994-03-29T00:25:59.280Z,30.612,79.502,33,4.1,mb
1994-01-31T08:38:46.940Z,29.552,81.79,35.2,4.7,mb
1993-12-14T02:27:44.390Z,28.489,86.844,33,4.6,mb
1993-11-22T00:27:06.820Z,28.2,82.863,33,4.4,mb
1993-11-14T13:20:37.670Z,30.658,80.356,33,4.4,mb
1993-10-20T16:15:59.680Z,28.723,82.28,37.4,5.1,mb
1993-10-20T07:23:38.640Z,28.776,82.256,33,5,mb
1993-09-16T20:42:54.620Z,31.256,83.937,33,4.4,mb
1993-09-13T03:04:53.810Z,31.033,83.676,15.8,4.7,mb
1993-09-12T08:03:36.870Z,31.239,83.599,33,4.4,mb
1993-09-05T06:05:54.630Z,27.293,87.31,33,4.5,mb
1993-08-19T03:49:27.210Z,30.085,80.037,33,4.4,mb
1993-08-16T02:09:14.700Z,30.955,78.955,33,4,mb
1993-07-17T17:55:34.410Z,31.801,81.731,33,4.5,mb
1993-07-09T16:23:17.350Z,26.81,86.059,33,4.6,mb
1993-07-06T20:07:49.880Z,31.952,82.22,33,4.8,mb
1993-07-05T22:11:09.840Z,27.939,85.118,33,4.7,mb
1993-07-05T21:52:37.210Z,27.864,84.978,33,4.2,mb
1993-07-03T02:00:22.230Z,28.357,86.63,33,4.7,mb
1993-04-12T00:57:57.980Z,28.314,82.799,33,4.7,mb
1993-03-31T13:44:10.110Z,29.091,87.349,20.1,5.1,mb
1993-03-25T20:16:55.620Z,29.625,80.551,33,4.6,mb
1993-03-20T21:26:39.450Z,28.994,87.383,21.1,5.2,mw
1993-03-20T14:51:59.770Z,29.084,87.333,12.2,6.2,mw
1993-02-16T17:21:06.130Z,30.944,90.042,33,4.5,mb
1993-02-15T08:45:50.510Z,30.851,90.388,33,4.6,mb
1993-01-18T15:35:32.060Z,31.164,89.811,33,4,mb
1993-01-18T14:49:43.730Z,30.865,90.45,33,4.5,mb
1993-01-18T13:28:06.620Z,30.817,90.439,33,4.2,mb
1993-01-18T12:42:07.870Z,30.837,90.373,33,5.9,mw
1993-01-12T08:52:43.010Z,31.169,80.309,33,4.8,mb
1993-01-02T14:53:38.310Z,29.145,81.119,14.7,4.9,mb
1992-11-28T16:11:35.430Z,31.82,82.63,33,4.7,mb
1992-11-26T12:44:34.290Z,31.764,83.797,33,4.6,mb
1992-08-09T22:34:46.450Z,28.697,86.533,37.4,4.3,mb
1992-08-09T15:16:30.650Z,30.931,78.487,33,4,mb
1992-08-08T19:50:42.630Z,29.871,90.271,33,4.3,mb
1992-08-04T22:50:03.050Z,29.893,90.362,10,4.2,mb
1992-07-30T19:06:13.370Z,29.757,90.166,33,4.3,mb
1992-07-30T17:28:53.970Z,30.001,90.362,33,4.5,mb
1992-07-30T13:36:42.070Z,29.769,90.308,33,4.4,mb
1992-07-30T09:07:39.190Z,29.899,90.272,33,4.2,mb
1992-07-30T08:24:46.650Z,29.584,90.163,14.1,6.1,mwb
1992-07-24T06:24:17.620Z,29.288,90.198,33,4.8,mb
1992-06-21T08:07:46.570Z,30.428,89.394,27.8,4.2,mb
1992-06-13T15:40:05.410Z,28.945,82.927,32.9,4.9,ms
1992-06-12T11:45:34.430Z,30.125,78.885,33,4.8,mb
1992-06-02T22:07:45.370Z,28.984,81.913,56.3,5.2,mb
1992-04-13T03:47:51.050Z,31.958,88.339,33,4.6,mb
1992-04-04T17:43:20.710Z,28.147,87.979,33,4.9,mb
1992-04-01T20:54:03.780Z,31.964,83.754,51.7,4.1,mb
1992-04-01T13:41:03.930Z,27.392,87.065,33,4.3,mb
1992-03-24T19:32:10.350Z,31.545,81.54,15.6,4.8,mb
1992-03-14T12:40:26.030Z,30.664,78.829,30.3,4.8,mb
1992-03-07T22:41:50.810Z,29.442,89.37,112.6,4.3,mb
1992-03-02T14:48:18.150Z,30.542,78.538,33,4,mb
1992-01-30T05:55:47.870Z,29.291,81.128,33,4.6,mb
1991-12-21T19:52:45.500Z,27.904,88.139,57.1,4.9,mb
1991-12-09T01:02:46.510Z,29.543,81.632,29.4,5.6,mb
1991-10-27T00:40:23.370Z,30.434,78.549,33,4.2,mb
1991-10-21T14:02:47.380Z,30.777,78.8,33,4,mb
1991-10-20T07:56:31.740Z,30.847,78.777,33,4.2,mb
1991-10-20T05:32:26.850Z,30.79,78.686,26.5,4.9,mb
1991-10-20T04:20:28.930Z,30.899,78.832,33,4.5,mb
1991-10-20T03:34:30.860Z,30.945,78.922,33,4.3,mb
1991-10-19T22:41:15.440Z,30.747,78.723,17,4.8,mb
1991-10-19T21:23:14.300Z,30.78,78.774,10.3,6.8,mwb
1991-10-15T19:11:00.950Z,30.565,79.311,33,4.5,mb
1991-08-20T05:06:25.860Z,30.63,79.767,33,4.2,mb
1991-08-16T01:23:27.540Z,30.861,78.651,33,4.2,mb
1991-06-15T17:42:12.510Z,31.175,86.582,33,4.4,mb
1991-06-10T21:30:11.950Z,29.266,80.281,58.1,4.6,mb
1991-06-01T02:49:24.700Z,28.743,81.714,33,4.3,mb
1991-05-27T21:06:57.360Z,29.349,80.304,52.6,4.6,mb
1991-05-26T05:29:14.870Z,29.34,80.332,64.9,4.5,mb
1991-05-23T18:38:09.260Z,31.411,86.755,33,4.3,ms
1991-05-20T00:20:39.920Z,30.985,86.774,33,4.6,mb
1991-05-18T06:59:22.130Z,31.675,80.092,42.6,4.5,mb
1991-05-18T04:52:19.070Z,31.654,80.092,24,4.6,mb
1991-04-22T08:48:29.990Z,30.08,79.72,33,4.6,mb
1991-03-23T05:47:02.560Z,31.622,90.636,33,4.1,mb
1991-03-15T04:28:16.300Z,28.317,87.683,42.6,4.6,mb
1991-02-12T14:02:56.300Z,30.614,79.288,33,4.1,mb
1990-12-20T17:04:44.080Z,28.138,82.944,66.8,4.8,mb
1990-12-18T02:40:49.760Z,30.336,79.117,18.7,4.9,mb
1990-11-09T19:13:39.680Z,30.921,86.327,10,4.9,mb
1990-11-09T19:09:23.470Z,30.733,86.289,10,4.9,mb
1990-11-09T16:50:42.700Z,30.632,86.233,10,4.7,mb
1990-10-28T17:14:50.910Z,30.682,81.555,33,4.5,mb
1990-10-14T16:13:24.020Z,28.762,81.951,143.2,4.3,mb
1990-10-14T09:52:41.010Z,30.823,86.385,12,4.9,mb
1990-10-03T18:20:35.990Z,31.096,78.557,33,4.4,mb
1990-09-30T19:29:53.500Z,31.21,90.242,33,4,mb
1990-09-21T16:08:20.750Z,29.741,79.791,33,5.1,mb
1990-09-15T06:11:13.790Z,30.448,85.46,33,4.3,mb
1990-05-20T18:01:57.390Z,28.26,83.193,62.1,4.5,mb
1990-05-20T09:10:02.320Z,28.458,83.343,33,4.8,mb
1990-05-13T15:34:50.910Z,31.806,87.896,33,4.3,mb
1990-05-06T10:30:08.190Z,29.88,90.073,33,4.5,mb
1990-03-01T18:47:26.790Z,28.503,88.599,33,4.3,mb
1990-02-27T10:04:33.040Z,31.357,86.87,33,4.1,mb
1990-02-23T14:25:18.390Z,29.321,90.114,10,4.3,mb
1990-02-22T13:33:13.380Z,29.216,90.092,26,5,mb
1990-02-21T07:21:17.300Z,28.082,82.43,33,4.8,mb
1990-02-18T18:12:47.270Z,29.078,90.031,10,4.5,mb
1990-02-09T15:51:23.020Z,29.925,80.73,33,4.6,mb
1990-01-30T15:06:26.080Z,28.599,85.714,52.4,4.5,mb
1990-01-10T23:01:21.960Z,26.559,86.663,68.5,4.7,mb
1990-01-09T02:29:26.690Z,28.225,88.163,79.1,5.5,mb
1989-10-10T04:11:00.630Z,28.653,87.481,75.7,4.6,mb
1989-07-14T10:57:08.840Z,31.184,84.685,33,4.3,mb
1989-06-11T13:42:44.140Z,26.419,90.763,33,4.6,mb
1989-05-22T19:24:34.980Z,27.243,87.886,33.8,5,mb
1989-04-19T16:40:28.380Z,30.133,90.046,33,4.5,mb
1989-04-09T02:31:36.170Z,29.177,90.077,10,5.2,mw
1989-03-08T07:21:26.040Z,28.001,84.028,33,4.5,mb
1989-03-01T22:52:49.570Z,28.191,83.954,33,4.2,mb
1989-02-04T07:15:55.950Z,30.178,90.122,10,4.2,mb
1989-02-03T22:10:01.650Z,30.263,90.003,10,4.2,mb
1989-02-03T17:49:58.630Z,30.231,89.958,10,5.4,mw
1988-12-27T02:56:03.850Z,27.887,87.773,64.6,4.6,mb
1988-12-15T23:14:24.520Z,29.118,81.636,112,4.5,mb
1988-12-13T06:29:15.890Z,27.139,87.808,33,4,mb
1988-12-07T09:06:40.250Z,31.694,83.504,33,4.8,mb
1988-12-02T16:59:13.310Z,29.554,81.164,33,4.5,mb
1988-11-14T09:03:11.420Z,30.161,82.137,101.2,4.5,mb
1988-10-29T09:10:52.550Z,27.871,85.648,17.6,5.2,mw
1988-10-24T16:07:21.710Z,31.684,85.214,33,4.3,mb
1988-09-27T19:10:10.700Z,27.175,88.293,33,5,ms
1988-09-21T13:51:14.770Z,28.715,85.568,53.8,4.7,mb
1988-09-02T06:35:33.130Z,26.616,86.518,33,4.4,mb
1988-09-01T22:04:11.240Z,26.766,86.564,33,4.6,mb
1988-08-24T09:55:33.620Z,26.746,86.549,33,4.7,mb
1988-08-22T11:34:33.340Z,26.662,86.916,33,4.3,mb
1988-08-20T23:09:09.560Z,26.755,86.616,57.4,6.9,mw
1988-07-27T07:07:42.910Z,31.605,78.627,33,4.4,mb
1988-06-12T10:15:47.430Z,28.477,82.354,33,4.8,mb
1988-06-09T12:11:49.840Z,30.654,79.216,25.2,4.8,mb
1988-05-26T16:30:05.770Z,27.415,88.558,43.4,4.7,mb
1988-05-15T20:23:05.700Z,29.862,80.479,25.7,4.8,mb
1988-04-25T16:04:02.760Z,26.817,86.625,66.8,4.8,mb
1988-04-20T06:40:25.910Z,27.042,86.694,54.8,5.4,mb
1988-04-11T12:11:31.030Z,27.516,85.86,38.5,4.9,mb
1988-04-09T12:57:55.860Z,29.779,86.909,33,4.5,mb
1988-03-19T11:24:26.220Z,29.147,81.62,89.6,4.3,mb
1988-03-13T11:13:49.550Z,28.903,81.359,90.3,4.3,mb
1988-02-12T01:41:15.160Z,30.515,82.887,33,4.6,mb
1988-01-23T15:37:29.390Z,29.476,81.612,33,4.7,mb
1988-01-10T06:31:42.210Z,29.868,90.482,10,4.8,mb
1988-01-10T06:18:33.850Z,29.714,90.39,33,4.4,mb
1987-12-12T05:48:58.140Z,29.783,90.365,33,4.8,mb
1987-12-11T06:39:39.960Z,26.025,90.94,54.6,4.6,mb
1987-11-25T19:20:39.840Z,27.95,85.879,33,4.6,mb
1987-11-01T14:37:44.280Z,29.688,90.003,33,4.3,mb
1987-10-06T22:18:17.500Z,29.856,90.484,10,5,mb
1987-09-29T21:12:28.800Z,29.819,90.435,33,4.5,mb
1987-09-29T17:30:28.450Z,29.853,90.437,33,4.7,mb
1987-09-26T01:03:03.060Z,29.824,90.452,33,4.4,mb
1987-09-25T23:16:30.700Z,29.866,90.44,33,5,mw
1987-08-21T00:26:07.040Z,31.723,80.183,54.8,4.7,mb
1987-08-09T21:15:00.010Z,29.502,83.714,47.5,5.6,mw
1987-07-23T21:01:45.010Z,29.909,80.879,33,4,mb
1987-06-22T23:06:51.770Z,28.61,87.223,33,4.1,mb
1987-06-06T11:02:41.590Z,30.47,79.202,44.4,4.9,mb
1987-06-06T03:14:24.490Z,30.555,79.267,33,4.7,mb
1987-05-10T05:10:40.050Z,28.22,86.739,33,4.6,mb
1987-04-23T09:05:56.920Z,27.991,87.102,47.6,4.7,mb
1987-02-24T22:17:07.520Z,29.052,81.854,111.5,4.4,mb
1987-01-19T08:12:05.810Z,28.243,83.572,33,4.9,mb
1987-01-19T07:46:24.490Z,28.385,83.682,33,5.2,mb
1986-09-16T16:01:37.210Z,30.993,86.607,33,4.5,mb
1986-09-16T13:29:04.860Z,31.172,86.673,33,4.4,mb
1986-09-09T16:40:13.200Z,31.587,85.04,33,4.8,mb
1986-09-09T16:24:26.630Z,31.546,85.067,33,5.2,mb
1986-09-09T16:22:51.950Z,31.621,85.026,33,4.8,mb
1986-09-05T08:34:25.660Z,29.147,85.142,33,4.1,mb
1986-07-19T20:12:55.230Z,31.26,86.91,33,5.1,mw
1986-06-29T11:22:35.600Z,31.255,86.75,33,4.5,mb
1986-06-25T00:28:22.010Z,31.146,86.778,33,4.7,mb
1986-06-23T17:19:29.650Z,31.23,87.014,33,4.8,mb
1986-06-20T17:12:46.940Z,31.24,86.847,33,6.1,mw
1986-04-29T15:23:10.680Z,31.4,88.331,33,4.6,mb
1986-04-12T12:44:00.760Z,28.781,86.48,33,4.4,mb
1986-04-04T07:58:37.370Z,30.858,88.256,33,4.5,mb
1986-03-28T18:05:46.770Z,30.801,79.166,33,4.2,mb
1986-02-28T20:51:21.670Z,29.108,81.909,63.1,4.6,mb
1986-01-25T21:30:17.360Z,31.575,85.139,33,4.7,mb
1986-01-10T03:46:29.910Z,28.648,86.527,54.6,5.2,mw
1986-01-07T20:20:01.680Z,26.93,88.325,69.6,5,mb
1986-01-06T09:50:42.290Z,27.8,85.392,33.6,4.5,mb
1985-12-23T13:49:44.990Z,27.61,85.722,45.3,4.6,mb
1985-12-15T11:45:32.140Z,30.831,86.394,33,4.5,mb
1985-12-08T14:24:32.200Z,30.893,86.535,33,4.9,mb
1985-12-08T13:36:34.190Z,30.751,86.621,33,4.9,mb
1985-12-08T13:35:00.730Z,30.922,86.598,37.4,4.8,mb
1985-10-30T20:18:52.470Z,31.593,82.948,33,4.6,mb
1985-10-21T08:57:09.130Z,28.845,83.974,33,4.5,mb
1985-10-03T20:23:23.140Z,29.219,83.895,14.3,4.1,mb
1985-10-02T16:33:50.770Z,27.082,89.745,45.9,4.4,mb
1985-09-13T05:33:08.110Z,29.824,84.052,33,4.5,mb
1985-07-28T14:45:38.690Z,30.364,88.804,33,4.5,mb
1985-07-12T05:45:09.800Z,31.367,82.234,33,4.4,mb
1985-07-12T04:51:15.320Z,31.679,82.37,33,4.7,mb
1985-06-21T15:13:38.580Z,31.921,85.085,33,4.3,mb
1985-06-17T04:24:05.140Z,31.644,82.305,33,4.6,mb
1985-05-06T20:59:46.320Z,28.328,82.305,46.6,4.5,mb
1985-02-16T11:16:29.170Z,30.618,85.586,33,4.3,mb
1985-02-15T04:54:44.080Z,30.129,81.609,33,4.4,mb
1985-01-30T22:02:12.500Z,31.029,85.582,33,4.7,mb
1984-12-18T22:46:57.500Z,29.425,80.862,33,4.7,mb
1984-12-05T14:14:15.710Z,27.202,81.728,33,4.7,mb
1984-11-28T00:29:31.840Z,31.759,89.042,33,4.5,mb
1984-11-26T03:35:37.730Z,30.489,79.252,33,4.5,mb
1984-11-23T06:14:18.370Z,29.386,81.571,33,4.4,mb
1984-11-18T22:04:32.070Z,28.799,84.073,33,5.3,mb
1984-10-24T08:19:31.300Z,29.704,80.053,56.3,4.2,mb
1984-10-02T22:13:33.550Z,30.982,88.761,33,4.4,mb
1984-09-15T10:15:22.380Z,29.212,81.525,33,4.6,mb
1984-07-29T16:37:08.130Z,29.411,81.799,43.8,4.5,mb
1984-07-21T20:02:43.130Z,28.689,82.158,63.7,4.3,mb
1984-05-30T22:27:26.040Z,28.828,83.936,33,4.5,mb
1984-05-19T06:36:24.780Z,29.294,81.884,45.4,4.7,mb
1984-05-18T04:28:57.140Z,29.577,81.869,33,5.6,mb
1984-04-22T20:22:37.100Z,30.648,84.158,33,4.8,mb
1984-04-15T04:56:44.820Z,31.667,82.272,33,5,mb
1984-03-23T00:34:08.720Z,29.99,78.871,33,5.1,mb
1984-03-14T01:32:13.960Z,29.105,81.119,39.7,4.9,mb
1984-02-19T15:46:25.770Z,29.867,80.546,21.4,5,mb
1984-01-25T23:49:47.470Z,27.486,86.089,33,4.6,mb
1984-01-14T06:02:27.230Z,31.747,88.051,33,4.3,mb
1984-01-08T01:53:13.190Z,31.991,79.499,33,4.2,mb
1984-01-06T23:48:08.290Z,27.777,84.74,33,4.5,mb
1983-11-23T05:05:52.370Z,30.354,83.105,33,4.6,mb
1983-08-23T22:43:12.220Z,27.965,84.963,60.9,4.3,mb
1983-08-16T13:34:40.000Z,31.445,90.981,47.8,4.1,mb
1983-07-05T17:26:49.270Z,29.492,80.692,33,4.6,mb
1983-01-27T04:45:40.250Z,29.056,81.394,33,4.8,mb
1983-01-06T20:29:20.320Z,31.309,82.132,33,4.7,mb
1982-12-29T00:09:20.200Z,30.273,79.809,33,4.8,mb
1982-12-21T13:13:46.210Z,29.296,81.374,32.1,4.3,mb
1982-12-21T12:08:46.680Z,29.198,81.378,33,4.7,mb
1982-12-14T23:57:32.750Z,31.459,78.91,33,4.6,mb
1982-11-22T13:57:04.290Z,27.759,84.918,64.3,4.2,mb
1982-10-16T02:22:56.780Z,30.326,79.129,71.2,4.5,mb
1982-09-09T12:05:30.960Z,28.639,81.109,33,4.4,mb
1982-08-18T18:01:08.360Z,27.083,89.494,57.6,4.6,mb
1982-08-03T08:03:31.060Z,27.895,85.465,33,4.6,mb
1982-06-20T15:29:21.130Z,26.497,90.206,33,4.5,mb
1982-06-10T21:27:45.920Z,31.547,82.119,33,4.9,mb
1982-04-05T02:19:44.590Z,27.419,88.864,33,5.1,mb
1982-03-24T23:17:50.780Z,30.569,88.735,33,4.6,mb
1982-02-04T06:06:49.750Z,31.387,82.193,33,4.6,mb
1982-01-25T17:26:17.470Z,31.649,82.309,33,5.1,mb
1982-01-24T17:27:49.070Z,31.598,82.354,33,4.5,mb
1982-01-24T10:46:15.130Z,31.467,82.384,33,4.4,mb
1982-01-24T10:03:35.110Z,31.65,82.175,33,4.6,mb
1982-01-24T03:46:06.950Z,31.589,82.438,33,4.5,mb
1982-01-24T03:31:54.120Z,31.536,82.389,33,4.6,mb
1982-01-23T20:43:21.320Z,31.774,82.356,33,4.4,mb
1982-01-23T19:52:08.430Z,31.539,82.34,33,5,mb
1982-01-23T19:17:08.380Z,31.631,82.444,33,4.7,mb
1982-01-23T18:58:35.950Z,31.662,82.6,33,4.2,mb
1982-01-23T18:19:46.370Z,31.557,82.29,44.6,5,mb
1982-01-23T17:48:02.140Z,31.582,82.205,33,6,ms
1982-01-23T17:37:30.260Z,31.696,82.246,33,6.5,ms
1982-01-22T04:30:00.250Z,30.829,89.822,33,5.3,ms
1981-11-21T04:25:05.170Z,29.525,89.109,47.9,4.7,mb
1981-10-19T10:46:18.310Z,31.814,88.424,33,4.5,mb
1981-09-10T03:47:07.320Z,29.32,81.122,33,4.6,mb
1981-06-19T10:41:44.460Z,30.541,79.217,63.6,4.4,mb
1981-05-15T17:22:43.650Z,29.504,81.942,33,5.1,mb
1981-04-09T17:19:31.370Z,28.006,84.409,33,4.5,mb
1981-03-06T05:58:49.990Z,29.806,80.659,42.5,4.9,mb
1981-02-09T15:49:22.910Z,27.038,89.752,33,5.1,mb
1980-12-22T04:36:09.000Z,26.335,89.312,33,4.5,mb
1980-11-25T09:27:05.700Z,27.788,85.388,33,4,mb
1980-11-20T14:03:28.800Z,29.593,85.222,33,4.8,mb
1980-11-19T19:00:46.900Z,27.394,88.752,17,6.1,ms
1980-11-18T13:46:22.000Z,29.558,85.173,33,4.7,mb
1980-10-10T14:02:26.700Z,29.17,81.208,33,5,mb
1980-10-08T16:19:57.600Z,31.354,87.666,33,5,mb
1980-09-08T07:42:07.300Z,29.999,80.434,33,4.5,mb
1980-08-20T01:05:51.300Z,29.517,81.189,33,4.3,mb
1980-08-04T16:52:40.400Z,29.411,80.771,33,4.5,mb
1980-07-31T14:22:01.500Z,29.43,80.851,33,4.5,mb
1980-07-30T05:30:48.200Z,29.438,80.825,33,4.5,mb
1980-07-30T01:00:42.700Z,29.596,80.743,33,4.8,mb
1980-07-29T21:57:36.200Z,29.118,81.006,33,4.6,mb
1980-07-29T18:44:24.000Z,29.447,80.712,33,4.4,mb
1980-07-29T14:58:40.800Z,29.598,81.092,18,6.5,ms
1980-07-29T12:23:12.300Z,29.331,81.258,34,5.7,mb
1980-06-25T21:32:49.500Z,30.701,88.794,33,4.3,mb
1980-06-22T14:38:53.700Z,30.1,81.768,33,5.1,mb
1980-06-10T07:48:37.500Z,30.559,88.604,33,4.6,mb
1980-06-03T20:32:10.100Z,30.659,88.6,33,5.1,ms
1980-03-04T07:16:47.600Z,30.513,88.683,33,4.7,mb
1980-02-28T11:36:42.000Z,30.567,88.983,33,4.6,mb
1980-02-23T09:05:59.500Z,30.565,88.776,33,4.3,mb
1980-02-22T11:58:42.000Z,30.506,88.795,33,4.8,mb
1980-02-22T11:07:23.600Z,30.543,88.743,33,4.6,mb
1980-02-22T07:05:43.700Z,30.63,88.771,33,4.7,mb
1980-02-22T04:16:50.400Z,30.644,88.754,33,4.7,mb
1980-02-22T03:20:55.800Z,30.505,88.626,33,4.8,mb
1980-02-22T03:02:47.200Z,30.506,88.583,33,6.2,ms
1979-12-28T01:59:18.800Z,30.628,78.445,33,5,mb
1979-11-16T19:17:27.700Z,27.243,88.159,33,4.6,mb
1979-07-03T16:56:53.700Z,27.972,84.476,33,4.2,mb
1979-06-19T16:29:11.600Z,26.741,87.506,24,5.1,mb
1979-05-20T22:59:14.200Z,30.029,80.31,33,5.9,ms
1979-05-05T11:22:48.900Z,27.246,85.54,33,4.3,mb
1979-04-11T16:08:12.900Z,25.978,88.823,33,4.8,mb
1979-03-05T23:54:52.500Z,30.476,79.727,33,4.3,mb
1978-12-25T20:00:02.700Z,28.115,83.912,33,4.5,mb
1978-12-12T10:00:52.500Z,29.046,81.232,56,4.3,mb
1978-10-23T14:36:51.400Z,28.817,86.812,33,4.4,mb
1978-10-04T13:53:52.000Z,27.834,85.963,33,5.2,mb
1978-08-15T12:00:24.100Z,31.285,84.608,33,4.8,mb
1978-08-13T22:28:04.600Z,28.042,85.211,33,4.4,mb
1978-03-07T10:21:59.100Z,29.279,81.052,33,4.2,mb
1978-02-19T04:52:27.800Z,29.298,84.994,16,4.7,mb
1978-02-10T17:29:52.000Z,28.072,84.644,33,5.2,mb
1978-01-07T07:23:20.500Z,30.565,79.38,33,4.7,mb
1977-11-04T23:54:44.700Z,29.597,81.279,15,4.9,mb
1977-09-20T05:51:36.000Z,29.518,81.096,23,5,mb
1977-06-05T19:21:40.500Z,26.224,88.317,33,4.8,mb
1977-04-20T04:21:09.400Z,30.519,79.352,33,4.8,mb
1977-04-14T18:26:48.800Z,32.023,78.547,33,4.3,mb
1977-03-16T12:56:52.000Z,31.261,89.411,33,4.8,mb
1977-03-15T01:01:39.900Z,31.352,89.336,33,4.7,mb
1977-01-06T21:50:08.100Z,31.048,88.052,33,5.2,mb
1976-10-23T16:09:19.800Z,28.676,86.228,63,5.1,mb
1976-10-03T15:03:43.200Z,31.909,78.76,16,4.7,mb
1976-09-29T02:51:27.000Z,29.817,81.39,33,5,mb
1976-09-14T06:43:52.300Z,29.795,89.559,82,5.5,mb
1976-09-12T15:36:11.800Z,27.672,85.752,33,4.8,mb
1976-07-23T01:56:06.700Z,31.662,83.934,29,4.8,mb
1976-05-10T18:43:53.500Z,29.284,81.46,33,5.2,mb
1976-05-06T08:21:35.400Z,31.787,78.669,51,4.5,mb
1975-11-26T15:02:32.900Z,28.343,87.636,33,5.1,mb
1975-10-24T17:44:15.300Z,26.848,86.293,33,4.2,mb
1975-09-27T19:46:39.400Z,30.413,85.64,33,4.3,mb
1975-09-19T17:59:33.000Z,31.973,78.476,33,5.1,mb
1975-09-08T22:06:18.700Z,31.534,84.874,22,4.9,mb
1975-09-06T04:44:35.700Z,29.283,82.161,33,5.1,mb
1975-08-23T03:08:56.300Z,30.614,79.453,33,4,mb
1975-07-19T06:10:54.900Z,31.92,78.605,40,5.3,mb
1975-06-24T15:38:27.800Z,27.473,87.294,33,5.2,mb
1975-05-11T06:48:38.500Z,31.963,78.581,26,4.8,mb
1975-04-24T01:35:51.300Z,27.238,86.902,33,5.1,mb
1975-04-09T21:45:40.700Z,31.586,78.512,33,4.5,mb
1975-04-09T03:28:28.600Z,30.41,84.889,33,4.9,mb
1975-04-01T16:18:44.000Z,31.877,78.47,33,4.7,mb
1975-02-06T06:39:44.600Z,27.891,87.826,33,4.7,mb
1975-01-31T12:38:52.400Z,28.1,84.729,33,5.4,mb
1975-01-29T15:49:25.900Z,31.879,78.485,33,4.9,mb
1975-01-23T01:37:42.900Z,27.314,88.255,33,4.8,mb
1975-01-22T17:26:38.100Z,31.899,78.507,51,4.7,mb
1975-01-19T08:12:08.100Z,31.95,78.521,33,6,mb
1974-12-23T09:45:42.800Z,29.412,81.393,45,5.2,mb
1974-11-10T06:55:50.900Z,31.501,86.359,33,4.5,mb
1974-10-31T04:26:23.500Z,31.24,85.33,33,4.6,mb
1974-09-27T05:26:39.400Z,28.596,85.496,70,5.6,mb
1974-07-07T20:56:49.700Z,30.638,78.692,33,4.9,mb
1974-05-06T01:07:00.600Z,29.325,81.652,33,4.5,mb
1974-03-24T16:17:39.600Z,27.594,86.021,33,4.8,mb
1974-03-24T14:16:03.100Z,27.727,86.11,33,5.7,ms
1974-03-13T06:47:52.000Z,29.251,81.569,65,4.5,mb
1974-03-03T04:53:15.600Z,30.825,86.292,33,5.3,mb
1973-10-16T09:50:43.300Z,28.219,82.945,33,5.2,mb
1973-08-01T14:05:16.200Z,29.604,89.088,71,4.9,mb
1973-04-04T17:53:08.200Z,30.485,83.68,48,4.8,mb
1973-03-22T01:06:57.200Z,28.135,86.993,33,5.2,mb
1973-01-02T22:25:57.000Z,31.241,88.088,33,5.2,mb
